iter,loss,value_loss,prob_loss
6,2.0020405292510985,0.5628052428364754,1.439235305786133
7,1.3499070048332213,0.47762788981199267,0.8722791224718094
8,1.1528969824314117,0.46466621160507204,0.688230785727501
9,1.1818827152252198,0.48509583473205564,0.6967868953943253
10,1.1192894548177719,0.43713732808828354,0.6821521192789077
11,1.1360357463359834,0.4505437761545181,0.6854919731616974
12,1.1195251643657684,0.43073715418577196,0.6887880146503449
13,1.1105949401855468,0.4277618989348412,0.6828330397605896
14,1.0800410240888596,0.4134509518742561,0.6665900737047196
15,1.0499289095401765,0.4057436525821686,0.6441852271556854
16,1.019195881485939,0.38806135058403013,0.63113454580307
17,0.9724609732627869,0.3730285495519638,0.5994324281811714
18,0.9622773289680481,0.366885156929493,0.5953921660780906
19,0.9376258581876755,0.35908177495002747,0.5785440802574158
20,0.9125186055898666,0.34117515981197355,0.5713434413075447
21,0.8788964509963989,0.3238493584096432,0.5550470933318138
22,0.8628663748502732,0.3315652921795845,0.5313010931015014
23,0.8340299636125564,0.32294517010450363,0.5110848024487495
24,0.8324964165687561,0.32238449826836585,0.5101119175553321
25,0.8191508501768112,0.3164837442338467,0.5026671111583709
26,0.8087666451930999,0.3143803246319294,0.494386325776577
27,0.817846542596817,0.3298408597707748,0.48800568878650663
28,0.7827849358320236,0.3180094376206398,0.4647755056619644
29,0.7909670263528824,0.3342590920627117,0.4567079350352287
30,0.7548806130886078,0.30599978640675546,0.4488808199763298
31,0.7616789609193801,0.3119676738977432,0.4497112840414047
32,0.7514833599328995,0.30761742368340494,0.44386593997478485
33,0.7243407934904098,0.2915764808654785,0.4327643126249313
34,0.7038782507181167,0.26981643587350845,0.43406181037425995
35,0.6730542629957199,0.26549889221787454,0.4075553759932518
36,0.6269568935036659,0.23334736078977586,0.3936095356941223
37,0.6019635319709777,0.2200757585465908,0.3818877816200256
38,0.5913122326135636,0.21360960714519023,0.37770262360572815
39,0.5325885251164436,0.18410309441387654,0.3484854198992252
40,0.5292441174387932,0.18706931807100774,0.34217480272054673
41,0.5131095141172409,0.17633174993097783,0.33677776604890824
42,0.5028438597917557,0.17887213751673697,0.32397172376513483
43,0.4861012950539589,0.18036654591560364,0.3057347536087036
44,0.4642658278346062,0.17267746105790138,0.291588356345892
45,0.46524545550346375,0.17002128064632416,0.29522418081760404
46,0.4333374500274658,0.15607697777450086,0.2772604674100876
47,0.43039470463991164,0.1597648847848177,0.27062981724739077
48,0.4201636865735054,0.1556481398642063,0.2645155481994152
49,0.39502745121717453,0.1477110091596842,0.24731643870472908
50,0.4063115745782852,0.15264121294021607,0.2536703683435917
51,0.39179766476154326,0.13927382342517375,0.25252384319901466
52,0.39402730762958527,0.1441221084445715,0.2499051958322525
53,0.37768805474042894,0.1409771516919136,0.23671090826392174
54,0.3713402017951012,0.13610183596611022,0.23523836806416512
55,0.35552881360054017,0.132554542273283,0.22297427728772162
56,0.353274405002594,0.13336096853017806,0.21991343721747397
57,0.34220346584916117,0.1345725130289793,0.207630954682827
58,0.34218709766864774,0.1420821275562048,0.2001049689948559
59,0.3558391913771629,0.15424175150692462,0.20159744024276732
60,0.33753627687692644,0.14618749916553497,0.1913487859070301
61,0.34158964157104493,0.1391914539039135,0.20239818803966045
62,0.32677762806415556,0.13630549646914006,0.1904721312224865
63,0.36633043736219406,0.1626084702089429,0.2037219673395157
64,0.3375068582594395,0.14721318259835242,0.19029367938637734
65,0.3360656172037125,0.14439455717802047,0.1916710551828146
66,0.3434506356716156,0.14526075758039952,0.19818988144397737
67,0.3270730897784233,0.13616969771683216,0.1909033887088299
68,0.3322835512459278,0.14703515134751796,0.18524840250611305
69,0.3096245817840099,0.1304120033979416,0.17921258211135865
70,0.3188259653747082,0.1396463021636009,0.17917965948581696
71,0.31506330221891404,0.14089667722582816,0.1741666242480278
72,0.3005212962627411,0.13434779047966003,0.16617350801825523
73,0.3223890997469425,0.14236439466476442,0.180024703592062
74,0.3136686019599438,0.13573487661778927,0.17793372459709644
75,0.33343973755836487,0.1437808696180582,0.18965886309742927
76,0.3304645285010338,0.1504644688218832,0.18000005632638932
77,0.3019925825297832,0.14047512635588646,0.16151745356619357
78,0.29567383527755736,0.1319883309304714,0.16368550658226014
79,0.3005721911787987,0.1370483048260212,0.16352388449013233
80,0.2957245633006096,0.13014939296990632,0.16557516902685165
81,0.29976376220583917,0.13703574799001217,0.16272801533341408
82,0.28976108953356744,0.1259062524884939,0.1638548381626606
83,0.3021674245595932,0.13414609767496585,0.16802132427692412
84,0.29146839380264283,0.11972518619149923,0.17174320705235005
85,0.27416383624076845,0.11627705600112677,0.157886778190732
86,0.2766833916306496,0.11992947049438954,0.15675392113626002
87,0.28515762388706206,0.12447426728904247,0.16068335846066475
88,0.27604887783527376,0.11776932701468468,0.15827955044806002
89,0.28292634412646295,0.12317656092345715,0.15974978283047675
90,0.2781902767717838,0.11873353980481624,0.15945673696696758
91,0.28933603391051294,0.11831121258437634,0.17102481983602047
92,0.2964360937476158,0.13085433822125198,0.165581763535738
93,0.2834335505962372,0.1223968718200922,0.16103668101131915
94,0.27832029983401296,0.11980041731148958,0.15851988308131695
95,0.28109782189130783,0.11950716245919465,0.16159065961837768
96,0.28359529748559,0.11833782438188792,0.16525747030973434
97,0.27087896391749383,0.11260432936251163,0.15827463269233705
98,0.250625342130661,0.09712025299668312,0.1535050868988037
99,0.2529898636043072,0.10429850835353136,0.14869135580956935
