iter,loss,value_loss,prob_loss
9,1.9406942129135132,0.44157133996486664,1.4991228461265564
10,1.2448554337024689,0.3955939248204231,0.8492615193128585
11,1.1758700400590896,0.3819039225578308,0.7939661383628845
12,1.191779190301895,0.37854027301073073,0.8132389158010482
13,1.154962882399559,0.3612630501389503,0.793699836730957
14,1.1589575171470643,0.3488952532410622,0.8100622683763504
15,1.1281772017478944,0.3267920881509781,0.8013851195573807
16,1.0947895705699922,0.31972193643450736,0.7750676393508911
17,1.0700103282928466,0.30191370472311974,0.7680966198444367
18,1.0537107706069946,0.3074117712676525,0.746299010515213
19,1.0546210050582885,0.3177902549505234,0.736830723285675
20,1.0404577046632766,0.30639300867915154,0.734064695239067
21,1.013259509205818,0.29860910326242446,0.7146504104137421
22,0.9843383938074112,0.29665535017848016,0.6876830518245697
23,0.9453294157981873,0.28090974763035775,0.6644196569919586
24,0.9338796973228455,0.2799198217689991,0.6539598762989044
25,0.8897580683231354,0.2700362533330917,0.6197218149900436
26,0.872500079870224,0.2641886718571186,0.6083114117383956
27,0.8450269281864167,0.2690244883298874,0.5760024324059486
28,0.8235709279775619,0.2695821948349476,0.5539887443184852
29,0.7809447944164276,0.25417686328291894,0.5267679274082184
30,0.7616063266992569,0.2498534359037876,0.5117528900504112
31,0.7236005455255509,0.2446192815899849,0.4789812535047531
32,0.7016336441040039,0.23417147472500802,0.46746216267347335
33,0.69144187271595,0.23864295333623886,0.4527989149093628
34,0.6824128359556199,0.21913817077875136,0.4632746711373329
35,0.6578910857439041,0.21887599527835847,0.43901507556438446
36,0.6628292083740235,0.22610223516821862,0.4367269665002823
37,0.6174692735075951,0.20970790199935435,0.40776137709617616
38,0.6044821828603745,0.18981248363852501,0.41466968804597854
39,0.5759545430541039,0.172698774933815,0.4032557711005211
40,0.5688180565834046,0.17273329794406891,0.39608475714921954
41,0.5255035743117332,0.15521610118448734,0.37028747498989106
42,0.5078892171382904,0.1410980112850666,0.3667912110686302
43,0.516301654279232,0.1579140607267618,0.3583876043558121
44,0.483769154548645,0.14294435158371926,0.340824793279171
45,0.4932856947183609,0.1436276040971279,0.34965809658169744
46,0.4874865159392357,0.14270929247140884,0.34477721601724626
47,0.45775349736213683,0.12636547945439816,0.3313880205154419
48,0.43977984189987185,0.1345840532332659,0.3051957905292511
49,0.44029609560966493,0.12668372299522163,0.31361237093806266
50,0.41570224761962893,0.12048461604863406,0.29521763399243356
51,0.4085041627287865,0.12124374322593212,0.287260415405035
52,0.38523895740509034,0.10943757146596908,0.27580138593912124
53,0.38196689188480376,0.10732401348650455,0.2746428795158863
54,0.3868669405579567,0.11211087051779031,0.2747560702264309
55,0.3669265225529671,0.10664050783962012,0.26028601452708244
56,0.35553921163082125,0.09660943001508712,0.25892977938055994
57,0.3425856813788414,0.08657082598656415,0.256014858186245
58,0.35772168040275576,0.09627684634178876,0.26144483536481855
59,0.3215132899582386,0.08642574790865183,0.23508753925561904
60,0.31158505007624626,0.09532814659178257,0.21625690162181854
61,0.3178397826850414,0.09027307331562043,0.22756670787930489
62,0.296782898157835,0.0834056306630373,0.2133772697299719
63,0.27826239466667174,0.07640397809445858,0.20185841843485833
64,0.3030460745096207,0.09060431756079197,0.21244175881147384
65,0.2699022188782692,0.07610272895544767,0.1937994882464409
66,0.25903367400169375,0.06955058537423611,0.1894830908626318
67,0.2679682485759258,0.07615076843649149,0.19181748181581498
68,0.2532032035291195,0.0750283719971776,0.17817483469843864
69,0.25485683158040046,0.07295922748744488,0.1818976067006588
70,0.25938197076320646,0.07714988607913256,0.18223208449780942
71,0.24333530366420747,0.07270873840898276,0.17062656469643117
72,0.2661663193255663,0.08297823332250118,0.1831880822777748
73,0.24788070172071458,0.07831638902425767,0.16956431306898595
74,0.25616871267557145,0.07842990448698402,0.1777388073503971
75,0.252411887049675,0.08011325914412737,0.17229862622916697
76,0.23875089436769487,0.074601293168962,0.16414960324764252
77,0.24579897448420523,0.08545500338077545,0.16034396998584272
78,0.23387520015239716,0.06581127103418112,0.1680639296770096
79,0.2312127709388733,0.06578509220853448,0.16542767956852913
80,0.23111159354448318,0.06817725747823715,0.16293433755636216
81,0.2179905019700527,0.06332261562347412,0.1546678848564625
82,0.22424471154808998,0.06542991418391467,0.158814799413085
83,0.22757971659302711,0.07887353170663118,0.14870618097484112
84,0.22073028832674027,0.077885811496526,0.14284447841346265
85,0.2194012776017189,0.07117195040918886,0.14822932817041873
86,0.20888968259096147,0.06456127744168043,0.14432840570807456
87,0.21079884171485902,0.061686424817889926,0.149112419039011
88,0.21396589279174805,0.07304244670085609,0.14092344455420971
89,0.21237461194396018,0.07060483694076539,0.14176977351307868
90,0.21699270270764828,0.0720217906869948,0.1449709102511406
91,0.21694371849298477,0.06174103505909443,0.1552026841789484
92,0.21244101077318192,0.06219716975465417,0.15024384111166
93,0.19841706827282907,0.057786297518759966,0.14063077010214328
94,0.19848734103143215,0.05844186246395111,0.1400454767048359
95,0.20833031013607978,0.06345702903345227,0.14487328082323075
96,0.18513373509049416,0.05413939328864217,0.13099434189498424
97,0.1970174267888069,0.05674903392791748,0.14026839137077332
98,0.200534538179636,0.06042435169219971,0.1401101876050234
99,0.19054156877100467,0.05563046378083527,0.13491110689938068
