iter,loss,value_loss,prob_loss
5,1.7340569198131561,0.5343621373176575,1.1996947437524796
6,1.1247732400894166,0.5006702527403831,0.6241029888391495
7,1.0774904549121858,0.47347828298807143,0.6040121704339981
8,1.0895850151777267,0.4569857567548752,0.6325992465019226
9,1.0588276654481887,0.42828440815210345,0.6305432572960854
10,1.0693588942289352,0.45117848813533784,0.6181804075837135
11,1.023867776989937,0.40893378406763076,0.6149340063333512
12,1.0265476018190385,0.407655642926693,0.6188919544219971
13,1.0109488666057587,0.3929790914058685,0.6179697692394257
14,1.0026509642601014,0.38577950745821,0.6168714582920074
15,0.9752713531255722,0.3589631080627441,0.6163082718849182
16,0.9575010299682617,0.3367712266743183,0.620729798078537
17,0.9364815086126328,0.32877079099416734,0.6077107071876526
18,0.9251768320798874,0.33318675830960276,0.5919900923967362
19,0.8841761708259582,0.2984149619936943,0.5857612088322639
20,0.8690488666296006,0.3054587826132774,0.5635900869965553
21,0.824338075518608,0.28883337527513503,0.5355046927928925
22,0.7821035385131836,0.2786934942007065,0.5034100502729416
23,0.7711203783750534,0.28896223604679105,0.48215813785791395
24,0.7580785661935806,0.2879407212138176,0.47013783901929856
25,0.7334069907665253,0.2856377124786377,0.44776926934719086
26,0.6957300856709481,0.2728327173739672,0.4228973776102066
27,0.6576432049274444,0.2644395217299461,0.39320369213819506
28,0.6630549371242523,0.26664703264832496,0.3964078947901726
29,0.6357755303382874,0.26457889899611475,0.3711966335773468
30,0.6213766902685165,0.2569900341331959,0.36438664644956587
31,0.6054427549242973,0.2641251262277365,0.34131762087345124
32,0.6049900695681572,0.2697052091360092,0.3352848500013351
33,0.5771509051322937,0.2610350675880909,0.3161158300936222
34,0.5588987678289413,0.2548922814428806,0.3040064871311188
35,0.533101724088192,0.22866626009345054,0.3044354610145092
36,0.5243110805749893,0.22458937093615533,0.29972169995307923
37,0.5183870136737824,0.22439299672842025,0.29399401769042016
38,0.5085071504116059,0.22768117636442184,0.2808259703218937
39,0.4954967901110649,0.22067755237221717,0.2748192295432091
40,0.46745411306619644,0.2093671929091215,0.2580869235098362
41,0.46935236304998396,0.2009863644838333,0.26836600005626676
42,0.46515663266181945,0.20049033164978028,0.2646663047373295
43,0.4551782324910164,0.19468029104173185,0.2604979395866394
44,0.4398342236876488,0.1899510446935892,0.24988318160176276
45,0.4470918163657188,0.19207287542521953,0.25501893535256387
46,0.43059092164039614,0.17788553349673747,0.2527053952217102
47,0.42388065755367277,0.17907528914511203,0.24480537250638007
48,0.42323854118585585,0.18772898502647878,0.23550955802202225
49,0.41605220139026644,0.1852657251060009,0.23078647255897522
50,0.38635372668504714,0.16836401037871837,0.21798972487449647
51,0.38918940275907515,0.17567682266235352,0.21351257786154748
52,0.37980434447526934,0.16425284072756768,0.2155515044927597
53,0.36653502881526945,0.16589991375803947,0.20063511952757834
54,0.35225453823804853,0.1531751736998558,0.19907936379313468
55,0.3483374424278736,0.14752696752548217,0.20081047266721724
56,0.3588501185178757,0.15815044604241849,0.20069967173039913
57,0.34949955716729164,0.14947272129356862,0.20002683028578758
58,0.33954179137945173,0.14826606214046478,0.19127572625875472
59,0.354824835807085,0.15638833232223986,0.19843650087714196
60,0.32297353222966196,0.140378363057971,0.1825951687991619
61,0.3119278647005558,0.139338418841362,0.17258944362401962
62,0.32703999504446984,0.14152882471680642,0.18551116734743117
63,0.3372327573597431,0.15010178573429583,0.1871309757232666
64,0.31058375611901284,0.13606860395520926,0.17451515197753906
65,0.32073223665356637,0.13585210964083672,0.18488012850284577
66,0.281401988863945,0.12167545594274998,0.159726532548666
67,0.2866759218275547,0.12577166631817818,0.16090425476431847
68,0.26766403764486313,0.1106770757585764,0.1569869603961706
69,0.2763283848762512,0.12093728724867106,0.15539110004901885
70,0.2869813032448292,0.11998363994061947,0.16699766367673874
71,0.2797484494745731,0.11238334067165852,0.16736511290073394
72,0.2646158173680305,0.10547573454678058,0.15914008542895317
73,0.253141438215971,0.10206794459372759,0.15107349455356597
74,0.2560239814221859,0.10996638461947442,0.14605759158730508
75,0.26752629578113557,0.10928826350718737,0.15823802575469018
76,0.26269175484776497,0.11211561597883701,0.15057613886892796
77,0.25949552282691,0.10853005833923816,0.15096546970307828
78,0.2654114820063114,0.10964914951473474,0.15576233714818954
79,0.28740847408771514,0.13030610736459494,0.15710237063467503
80,0.25612220987677575,0.11824354045093059,0.13787866830825807
81,0.25901786610484123,0.11739339027553797,0.14162447601556777
82,0.26447180956602095,0.11466377265751362,0.14980803579092025
83,0.252980325371027,0.11145381554961205,0.14152650833129882
84,0.25945217460393905,0.10964927952736617,0.14980289712548256
85,0.2581891670823097,0.10328864827752113,0.15490052327513695
86,0.2553659029304981,0.1111797196790576,0.1441861841827631
87,0.24854224026203156,0.10742829069495201,0.14111394621431828
88,0.25284568071365354,0.11205215770751238,0.14079352766275405
89,0.2551948644220829,0.11461564321070909,0.14057921916246413
90,0.24528149589896203,0.10415437109768391,0.14112712405622005
91,0.2602476000785828,0.12105316501110792,0.13919443301856518
92,0.26997205689549447,0.11829253509640694,0.1516795191913843
93,0.26201076358556746,0.11043283268809319,0.1515779323875904
94,0.2694171279668808,0.12196352072060108,0.14745360612869263
95,0.2744840204715729,0.12705978639423848,0.14742423072457314
96,0.26279002949595454,0.12165489438921213,0.14113513454794885
97,0.2606358602643013,0.12048100009560585,0.1401548609137535
98,0.255422805249691,0.11193428710103034,0.14348851703107357
99,0.2545567497611046,0.10933782216161489,0.14521892741322517
