iter,conv.weight_ave,fc1.weight_ave,fc2.weight_ave,fc_action1.weight_ave,fc_action2.weight_ave,fc_value1.weight_ave,fc_value2.weight_ave,conv.weight_max,fc1.weight_max,fc2.weight_max,fc_action1.weight_max,fc_action2.weight_max,fc_value1.weight_max,fc_value2.weight_max,conv.weight_min,fc1.weight_min,fc2.weight_min,fc_action1.weight_min,fc_action2.weight_min,fc_value1.weight_min,fc_value2.weight_min
45,0.004829398822039366,0.0019007259979844093,0.0075522530823946,0.0050655873492360115,0.006299563217908144,0.009378187358379364,0.00897902064025402,0.060485582798719406,0.025416947901248932,0.017965292558073997,0.08630412071943283,0.41771823167800903,0.02138615772128105,0.01407947763800621,0.01791396737098694,0.03551539033651352,0.023183342069387436,0.07308352738618851,0.02444298006594181,0.469060480594635,0.25774168968200684
46,0.00512021966278553,0.0014884506817907095,0.004166607744991779,0.002632620045915246,0.003796045435592532,0.010021057911217213,0.00821683369576931,0.064551942050457,0.007344607263803482,0.006029530894011259,0.03054293990135193,0.11546475440263748,0.02054959163069725,0.01440573949366808,0.013009538874030113,0.01564290001988411,0.010180318728089333,0.1312669813632965,0.03672290965914726,0.7868272066116333,0.0462503582239151
47,0.005513989366590977,0.0017279344610869884,0.005676035303622484,0.003912889398634434,0.004632711410522461,0.006753374822437763,0.006309893913567066,0.04467874392867088,0.027840930968523026,0.020910248160362244,0.08231799304485321,0.34126633405685425,0.019280552864074707,0.013606703840196133,0.016403434798121452,0.03060368075966835,0.01907801255583763,0.0619041733443737,0.021649541333317757,0.6971813440322876,0.23464122414588928
48,0.007832439616322517,0.001493707299232483,0.0034815098624676466,0.0036436652299016714,0.004161023069173098,0.006848530378192663,0.005118503700941801,0.06282346695661545,0.021611787378787994,0.017500262707471848,0.08972746878862381,0.18277987837791443,0.030608538538217545,0.011425810866057873,0.01201612502336502,0.021699054166674614,0.01461981050670147,0.0772305577993393,0.024428371340036392,0.7508688569068909,0.12229748070240021
49,0.008031758479773998,0.001528000459074974,0.004462239798158407,0.003770583774894476,0.0044546774588525295,0.012521397322416306,0.00981915183365345,0.07612885534763336,0.014531711116433144,0.00991833582520485,0.1049189418554306,0.2231384813785553,0.026526158675551414,0.010019231587648392,0.010965334251523018,0.027189727872610092,0.01818753033876419,0.0992279127240181,0.030576474964618683,0.48730209469795227,0.093324676156044
50,0.00872193556278944,0.0019130853470414877,0.008595498278737068,0.004938205704092979,0.007119734771549702,0.007552804425358772,0.005911548156291246,0.05975918471813202,0.0328512005507946,0.02968156710267067,0.11054740846157074,0.25779613852500916,0.021796815097332,0.01461348868906498,0.02553209848701954,0.04203419014811516,0.03197341412305832,0.08881744742393494,0.023870624601840973,0.4673062562942505,0.3270760774612427
51,0.005868548061698675,0.0017016067868098617,0.008725336752831936,0.004447434097528458,0.006408078130334616,0.01447844784706831,0.0121525963768363,0.07185143977403641,0.02801738679409027,0.025248810648918152,0.07965105772018433,0.433107852935791,0.018306225538253784,0.013822248205542564,0.025681912899017334,0.03361595794558525,0.023615580052137375,0.11589186638593674,0.03601460158824921,0.6456225514411926,0.2105371057987213
52,0.004750106483697891,0.0019624473061412573,0.006969948299229145,0.0043867770582437515,0.005353778600692749,0.012105665169656277,0.00864377897232771,0.09005960822105408,0.022655785083770752,0.016910120844841003,0.0945533961057663,0.3136959373950958,0.01783679611980915,0.018899861723184586,0.019869130104780197,0.029036346822977066,0.018529444932937622,0.12659379839897156,0.03600651025772095,1.006107211112976,0.21678057312965393
53,0.007580466568470001,0.0014841214288026094,0.0019915474113076925,0.0021512762177735567,0.0027065579779446125,0.01155739277601242,0.010120346210896969,0.05557246878743172,0.004022897686809301,0.003923250362277031,0.016061514616012573,0.05307593196630478,0.022744271904230118,0.018879331648349762,0.004422790836542845,0.014413031749427319,0.009689314290881157,0.12347248941659927,0.03268870711326599,0.4900151789188385,0.04164085164666176
54,0.009344659745693207,0.002254101913422346,0.00877647940069437,0.005097519606351852,0.006357700098305941,0.011075993068516254,0.00856856256723404,0.07021006941795349,0.022821854799985886,0.014983024448156357,0.03663989529013634,0.10543031245470047,0.030487367883324623,0.021920567378401756,0.02495492622256279,0.03342239186167717,0.01888321526348591,0.08982015401124954,0.030545096844434738,0.5740229487419128,0.21071453392505646
