iter,conv.weight_ave,fc1.weight_ave,fc2.weight_ave,fc_action1.weight_ave,fc_action2.weight_ave,fc_value1.weight_ave,fc_value2.weight_ave,conv.weight_max,fc1.weight_max,fc2.weight_max,fc_action1.weight_max,fc_action2.weight_max,fc_value1.weight_max,fc_value2.weight_max,conv.weight_min,fc1.weight_min,fc2.weight_min,fc_action1.weight_min,fc_action2.weight_min,fc_value1.weight_min,fc_value2.weight_min
229,0.02745387889444828,0.006313510239124298,0.0060569848865270615,0.010297559201717377,0.07196439802646637,0.025190751999616623,0.11492808908224106,0.10412086546421051,0.043051522225141525,0.08402397483587265,0.11833842098712921,0.49066027998924255,0.2387547791004181,0.22536523640155792,0.00195792643353343,2.8831535018980503e-05,0.0,0.0,0.0,0.0,0.0
230,0.022098010405898094,0.0033418997190892696,0.0025656884536147118,0.005750013515353203,0.06164269149303436,0.004718226380646229,0.023828385397791862,0.06856493651866913,0.02292485348880291,0.022446177899837494,0.06652422249317169,0.446111798286438,0.06449700891971588,0.0678829625248909,0.0017193104140460491,7.229391485452652e-08,0.0,0.0,0.0,0.0,0.0
231,0.019591614603996277,0.004454093053936958,0.00540561368688941,0.006145371589809656,0.055477336049079895,0.026848506182432175,0.1326330453157425,0.07677562534809113,0.027712494134902954,0.05096340924501419,0.06607150286436081,0.34730643033981323,0.21847882866859436,0.3911949396133423,1.249747583642602e-06,8.410424925386906e-06,0.0,0.0,0.0,0.0,0.0
232,0.02512054704129696,0.0044769239611923695,0.0032696861308068037,0.0035851297434419394,0.03472809121012688,0.00978479441255331,0.05018036067485809,0.07942968606948853,0.0335330031812191,0.025845278054475784,0.04505056515336037,0.35142937302589417,0.11399415135383606,0.1469537615776062,2.1799991372972727e-05,9.683441021479666e-06,0.0,0.0,0.0,0.0,0.0
233,0.02323189005255699,0.00500602787360549,0.005551964044570923,0.0038669153582304716,0.057653311640024185,0.030962534248828888,0.13464702665805817,0.07249143719673157,0.037236057221889496,0.0412864126265049,0.051503002643585205,0.4669479727745056,0.2174137979745865,0.29530781507492065,0.0014733346179127693,1.335982233285904e-06,0.0,0.0,0.0,0.0,0.0
234,0.026888441294431686,0.005336572416126728,0.0047875759191811085,0.005599040538072586,0.05614444240927696,0.017957456409931183,0.09922107309103012,0.0966014638543129,0.03664359077811241,0.05366180092096329,0.055921465158462524,0.4968342185020447,0.1676640808582306,0.1958441436290741,0.000824714545160532,1.4095899132371414e-06,0.0,0.0,0.0,0.0,0.0
235,0.025240274146199226,0.005690205376595259,0.006093719974160194,0.00877506285905838,0.06771732866764069,0.03509491682052612,0.17331767082214355,0.09081099182367325,0.033933255821466446,0.0474625825881958,0.09712395071983337,0.9105402827262878,0.3023580014705658,0.42302531003952026,0.0009369387407787144,3.6302953958511353e-06,0.0,0.0,0.0,0.0,0.0
236,0.020554251968860626,0.003125330898910761,0.0033061273861676455,0.004467513412237167,0.052199941128492355,0.008058380335569382,0.024800503626465797,0.06610025465488434,0.029504261910915375,0.02393975853919983,0.06623139977455139,0.3983766734600067,0.05981961637735367,0.07424987107515335,0.00025989743880927563,3.945082426071167e-06,0.0,0.0,0.0,0.0,0.0
237,0.02766023948788643,0.004007497802376747,0.003250161185860634,0.005537353456020355,0.050566595047712326,0.008889985270798206,0.03405837342143059,0.08993472903966904,0.036604106426239014,0.042565200477838516,0.07845375686883926,0.42179378867149353,0.06162020564079285,0.06023769825696945,0.00024591642431914806,3.848690539598465e-07,0.0,0.0,0.0,0.0,0.0
238,0.030027182772755623,0.005527957808226347,0.005179880186915398,0.011063742451369762,0.07987482100725174,0.005567353218793869,0.019456109032034874,0.0952054113149643,0.041464414447546005,0.05093076825141907,0.12282267212867737,0.641032338142395,0.044146277010440826,0.03938772901892662,0.000542689929716289,2.5535118766129017e-06,0.0,0.0,0.0,0.0,0.0
239,0.030464312061667442,0.004520572256296873,0.003937093075364828,0.005813807714730501,0.04520334675908089,0.01095085870474577,0.04297846555709839,0.06999821960926056,0.032237596809864044,0.05103128403425217,0.05494067445397377,0.3236837685108185,0.06509608030319214,0.08013405650854111,0.0049536400474607944,3.4896074794232845e-06,0.0,0.0,0.0,0.0,0.0
240,0.022177804261446,0.003618173999711871,0.003040923969820142,0.004336987622082233,0.0467197485268116,0.006657225079834461,0.03577306866645813,0.0547640435397625,0.023910071700811386,0.02964610606431961,0.07777425646781921,0.3362850546836853,0.05716970935463905,0.09720225632190704,0.0007271417416632175,2.210610546171665e-06,0.0,0.0,0.0,0.0,0.0
241,0.021977804601192474,0.003560569602996111,0.003737909020856023,0.003417765721678734,0.052097875624895096,0.019424719735980034,0.09716305136680603,0.08404814451932907,0.025421004742383957,0.02603580802679062,0.05368022248148918,0.33719921112060547,0.1632571816444397,0.259957492351532,0.0010052635334432125,2.6333145797252655e-06,0.0,0.0,0.0,0.0,0.0
242,0.022748563438653946,0.00469133909791708,0.005609988234937191,0.0042587569914758205,0.03928038850426674,0.026496846228837967,0.1570461392402649,0.08329347521066666,0.028207723051309586,0.057319238781929016,0.0669671818614006,0.44066762924194336,0.23043282330036163,0.46348488330841064,0.0013643987476825714,5.098991096019745e-07,0.0,0.0,0.0,0.0,0.0
243,0.02120414562523365,0.004119305405765772,0.004548636730760336,0.004431715235114098,0.049685824662446976,0.02394885942339897,0.13735905289649963,0.06107047200202942,0.027090121060609818,0.03155509755015373,0.04869389533996582,0.45134085416793823,0.20611630380153656,0.3944295346736908,0.00030913669615983963,1.4172308056004113e-06,0.0,0.0,0.0,0.0,0.0
244,0.025471238419413567,0.0038495708722621202,0.003373903688043356,0.006100914906710386,0.07937322556972504,0.0060830265283584595,0.017863795161247253,0.07466456294059753,0.03134632483124733,0.02473715879023075,0.08802013099193573,0.5119507312774658,0.053834669291973114,0.03946302831172943,0.0006569421384483576,1.555308699607849e-07,0.0,0.0,0.0,0.0,0.0
245,0.02235630340874195,0.0032918197102844715,0.0021125120110809803,0.0032472272869199514,0.061978984624147415,0.005186046473681927,0.02570902369916439,0.08303172141313553,0.025142714381217957,0.022846922278404236,0.03946181759238243,0.41452813148498535,0.041731301695108414,0.07883799821138382,0.000604244414716959,3.0179216992110014e-07,0.0,0.0,0.0,0.0,0.0
246,0.024754833430051804,0.00591669324785471,0.006237329449504614,0.006430319044739008,0.05157262831926346,0.0209168903529644,0.10411292314529419,0.0791878029704094,0.03608710691332817,0.045639704912900925,0.08430629223585129,0.38806042075157166,0.1607411503791809,0.3111952543258667,0.00017114300862886012,6.280606612563133e-07,0.0,0.0,0.0,0.0,0.00012161976337665692
247,0.02504274621605873,0.005335036665201187,0.006415111944079399,0.004159578122198582,0.038791682571172714,0.042766425758600235,0.19159181416034698,0.0766879990696907,0.03191685676574707,0.0505828931927681,0.0587136447429657,0.24532550573349,0.35495665669441223,0.4710314869880676,0.000957392156124115,2.558401320129633e-06,0.0,0.0,0.0,0.0,0.0030346885323524475
248,0.028369396924972534,0.005504010245203972,0.00487679336220026,0.004619791638106108,0.05747000873088837,0.026113634929060936,0.1348085105419159,0.0855955109000206,0.04464726895093918,0.04335435852408409,0.08036237210035324,0.53151535987854,0.20907935500144958,0.38775065541267395,0.0008721888298168778,3.2635871320962906e-06,0.0,0.0,0.0,0.0,0.00027368104201741517
249,0.035031456500291824,0.00777713255956769,0.007921530865132809,0.009304780513048172,0.08487976342439651,0.03203325346112251,0.14683650434017181,0.14349092543125153,0.05504663288593292,0.05410366132855415,0.09667631983757019,0.5443521738052368,0.25964072346687317,0.33503782749176025,0.00015968107618391514,1.1629657819867134e-05,0.0,0.0,0.0,0.0,0.0
250,0.022776825353503227,0.004667317029088736,0.004610961303114891,0.005758653394877911,0.06242253631353378,0.01723610796034336,0.08218982070684433,0.06608860194683075,0.042870279401540756,0.06262750923633575,0.08009566366672516,0.46476152539253235,0.18535611033439636,0.16704855859279633,0.0008792252629064023,8.880160748958588e-07,0.0,0.0,0.0,0.0,0.0
251,0.026718713343143463,0.0052340468391776085,0.004642369691282511,0.004598396364599466,0.04210611805319786,0.01841314695775509,0.05720338597893715,0.08265373855829239,0.03838592767715454,0.05196257680654526,0.0473528616130352,0.31951647996902466,0.17931033670902252,0.18929584324359894,0.0007440440822392702,7.576309144496918e-06,0.0,0.0,0.0,0.0,0.0
252,0.03044077195227146,0.004483307246118784,0.0030185009818524122,0.0034048345405608416,0.055429212749004364,0.012298903428018093,0.06601391732692719,0.1182214692234993,0.03187989816069603,0.029505524784326553,0.04714794456958771,0.5920876264572144,0.12733452022075653,0.1988389939069748,0.00035145413130521774,3.925873897969723e-06,0.0,0.0,0.0,0.0,0.0
253,0.029444856569170952,0.004825083538889885,0.003226109780371189,0.003713612211868167,0.0546724759042263,0.01068358775228262,0.05211516469717026,0.10180510580539703,0.029934141784906387,0.025300106033682823,0.05063825845718384,0.3460118770599365,0.09541387856006622,0.13901177048683167,0.0002594408579170704,1.3264361768960953e-06,0.0,0.0,0.0,0.0,0.0
254,0.024823669344186783,0.003968906123191118,0.003855300834402442,0.00579135213047266,0.049728937447071075,0.021633848547935486,0.08979102969169617,0.10598262399435043,0.03004113957285881,0.041635558009147644,0.07185019552707672,0.5092231035232544,0.18766909837722778,0.18892663717269897,0.000836254796013236,9.632785804569721e-07,0.0,0.0,0.0,0.0,0.0
255,0.020753351971507072,0.0038466339465230703,0.003614302957430482,0.0071736546233296394,0.07971395552158356,0.013753600418567657,0.06410152465105057,0.07315926253795624,0.02795971930027008,0.0332203172147274,0.11680279672145844,0.7130478024482727,0.09683109074831009,0.16016094386577606,0.00025478750467300415,4.024610461783595e-06,0.0,0.0,0.0,0.0,0.0
256,0.02851398102939129,0.004021113738417625,0.0029071569442749023,0.004402496851980686,0.05871375650167465,0.008711290545761585,0.030259599909186363,0.1235123947262764,0.030974050983786583,0.043508078902959824,0.05454663932323456,0.6365885138511658,0.07174021750688553,0.07480838149785995,0.0005484474822878838,1.7721513358992524e-06,0.0,0.0,0.0,0.0,0.0
257,0.019661102443933487,0.004720721393823624,0.003391623729839921,0.0032852771691977978,0.05039732903242111,0.014822978526353836,0.06959459185600281,0.06994609534740448,0.031951576471328735,0.05851774290204048,0.03486157953739166,0.29087305068969727,0.12443842738866806,0.13425317406654358,0.0001758071011863649,1.322419848293066e-06,0.0,0.0,0.0,0.0,0.0
258,0.030812613666057587,0.006772871129214764,0.005271934438496828,0.007531911134719849,0.050334688276052475,0.01031643059104681,0.04187137261033058,0.11670558899641037,0.049998968839645386,0.0873696357011795,0.11198058724403381,0.4152444005012512,0.08945145457983017,0.09308329224586487,0.0007456885650753975,1.2068776413798332e-05,0.0,0.0,0.0,0.0,0.0
259,0.02731296420097351,0.006061998661607504,0.004649334587156773,0.004358761478215456,0.05494587868452072,0.01502271182835102,0.052780311554670334,0.1683391034603119,0.03526342287659645,0.06640871614217758,0.068224236369133,0.4062410295009613,0.14188601076602936,0.14597877860069275,0.0003513256087899208,8.402857929468155e-06,0.0,0.0,0.0,0.0,0.0
260,0.021848324686288834,0.004781193565577269,0.004600060172379017,0.00381579902023077,0.042976539582014084,0.025251373648643494,0.11888951808214188,0.06705191731452942,0.029896005988121033,0.03481487184762955,0.04150661826133728,0.2662229537963867,0.24092763662338257,0.26791495084762573,0.00018629757687449455,2.234242856502533e-06,0.0,0.0,0.0,0.0,0.0
261,0.0264749675989151,0.003822090569883585,0.0033931692596524954,0.00448720483109355,0.050317756831645966,0.009123687632381916,0.05138066038489342,0.0780847892165184,0.04030807316303253,0.04115176945924759,0.06350800395011902,0.4555604159832001,0.06359899789094925,0.1423257738351822,0.00021744146943092346,2.7429196052253246e-06,0.0,0.0,0.0,0.0,0.0
262,0.023694265633821487,0.004765447694808245,0.00459824176505208,0.007199638988822699,0.070068359375,0.011815174482762814,0.047669216990470886,0.07172204554080963,0.03751922398805618,0.05114639177918434,0.11821548640727997,0.6318198442459106,0.12933553755283356,0.1338881552219391,0.0011432085884734988,1.6057402945079957e-06,0.0,0.0,0.0,0.0,0.0
263,0.02870442159473896,0.00425496231764555,0.004590079188346863,0.006208455190062523,0.07203824818134308,0.02346804551780224,0.12225216627120972,0.08595072478055954,0.03538047522306442,0.036037180572748184,0.07512489706277847,0.598667562007904,0.17328280210494995,0.41562771797180176,6.676837801933289e-05,5.081528797745705e-07,0.0,0.0,0.0,0.0,0.0
264,0.024167725816369057,0.0044030495919287205,0.003594795474782586,0.0035523627884685993,0.043697748333215714,0.011589203961193562,0.053097110241651535,0.09157387167215347,0.038580700755119324,0.03154849261045456,0.061240989714860916,0.32261142134666443,0.08596836775541306,0.19072136282920837,0.000285188143607229,6.052723620086908e-07,0.0,0.0,0.0,0.0,0.0
265,0.030513808131217957,0.0061096446588635445,0.004651105497032404,0.006561592686921358,0.046988777816295624,0.019265638664364815,0.09659943729639053,0.07509302347898483,0.03772267699241638,0.05463237315416336,0.09170787781476974,0.3422396779060364,0.1648796647787094,0.26515427231788635,0.0004928340204060078,6.775371730327606e-08,0.0,0.0,0.0,0.0,0.0
266,0.03125140815973282,0.008343643508851528,0.007150116376578808,0.004687618464231491,0.05721904709935188,0.043849192559719086,0.22148548066616058,0.11947513371706009,0.05126572400331497,0.056881122291088104,0.08151204138994217,0.509301483631134,0.34376245737075806,0.5918875336647034,0.0002267056261189282,1.163547858595848e-05,0.0,0.0,0.0,0.0,0.022579912096261978
267,0.019498536363244057,0.004301694221794605,0.002930831164121628,0.005297331605106592,0.03413911908864975,0.006165075581520796,0.017655713483691216,0.07416389137506485,0.033495474606752396,0.04699202999472618,0.07014234364032745,0.4401245713233948,0.041597913950681686,0.05443044751882553,0.0003238464705646038,1.0605435818433762e-07,0.0,0.0,0.0,0.0,0.0014850450679659843
268,0.026566792279481888,0.004217503592371941,0.0025973159354180098,0.0053017400205135345,0.06135319918394089,0.003894513240084052,0.00998005922883749,0.06431015580892563,0.031612567603588104,0.03645750507712364,0.07682868838310242,0.5564407110214233,0.04226048290729523,0.03662458434700966,0.0005897046066820621,1.5145051293075085e-06,0.0,0.0,0.0,0.0,0.000434591609518975
269,0.02654033713042736,0.003721643704921007,0.0034205312840640545,0.005146829877048731,0.049135904759168625,0.00838602427393198,0.03299622982740402,0.0829814225435257,0.023564010858535767,0.03798467665910721,0.06369930505752563,0.35819920897483826,0.06924964487552643,0.1114901751279831,0.00045953085646033287,2.7280766516923904e-06,0.0,0.0,0.0,0.0,2.8460910925787175e-06
270,0.033396974205970764,0.0059107947163283825,0.004454110749065876,0.007861721329391003,0.07083330303430557,0.0071805804036557674,0.026713386178016663,0.10726498812437057,0.05114341527223587,0.05785755813121796,0.1057201623916626,0.5182693004608154,0.05440320447087288,0.06304707378149033,0.0007276197429746389,1.78581103682518e-06,0.0,0.0,0.0,0.0,0.0
271,0.023712119087576866,0.005508039146661758,0.004141484387218952,0.004078865051269531,0.05402863398194313,0.02167178876698017,0.12438195943832397,0.08010367304086685,0.04273569956421852,0.05043857917189598,0.05086490139365196,0.3382759988307953,0.19554181396961212,0.24789565801620483,0.0002362963859923184,3.3960677683353424e-06,0.0,0.0,0.0,0.0,0.0
272,0.027623729780316353,0.0052793147042393684,0.004565421957522631,0.005900402087718248,0.08460380136966705,0.019278349354863167,0.09901151806116104,0.08550763130187988,0.033173300325870514,0.03579816222190857,0.06670860946178436,0.41644105315208435,0.14070604741573334,0.24780690670013428,0.0005546563770622015,9.15885902941227e-06,0.0,0.0,0.0,0.0,0.0
273,0.03258293867111206,0.006670990958809853,0.005556835327297449,0.00675002159550786,0.06326901912689209,0.017223650589585304,0.09245248138904572,0.09854502975940704,0.04554948955774307,0.0872042179107666,0.09772062301635742,0.5098819732666016,0.1546361893415451,0.17676272988319397,0.0030287946574389935,7.601920515298843e-06,0.0,0.0,0.0,0.0,0.0
274,0.023908475413918495,0.00430623535066843,0.0035751028917729855,0.004987696185708046,0.059010256081819534,0.013323711231350899,0.035060591995716095,0.138493150472641,0.0362006239593029,0.039130330085754395,0.06005058437585831,0.588147759437561,0.16117635369300842,0.15609151124954224,0.0008141389116644859,7.810303941369057e-07,0.0,0.0,0.0,0.0,0.0
275,0.044064853340387344,0.008420567028224468,0.006674011703580618,0.005147106014192104,0.07767533510923386,0.025995967909693718,0.10200316458940506,0.1281428188085556,0.048230428248643875,0.12192043662071228,0.08509565144777298,0.5092313289642334,0.16668343544006348,0.24290458858013153,0.0002622464671730995,2.426677383482456e-06,0.0,0.0,0.0,0.0,0.0
276,0.032245080918073654,0.005103462841361761,0.0032462577801197767,0.00539827486500144,0.058991532772779465,0.007088702637702227,0.012778920121490955,0.14474906027317047,0.04375335946679115,0.04024386405944824,0.07980819791555405,0.42969250679016113,0.05935760959982872,0.03730813041329384,0.0005886629223823547,1.7317943274974823e-06,0.0,0.0,0.0,0.0,0.0
277,0.04358934611082077,0.008437024429440498,0.006636099889874458,0.007647270802408457,0.07582538574934006,0.02723735012114048,0.1245398074388504,0.15458716452121735,0.059238020330667496,0.12026526033878326,0.1230693832039833,0.47824522852897644,0.22960346937179565,0.35878700017929077,0.001362871378660202,3.5543926060199738e-06,0.0,0.0,0.0,0.0,0.0
278,0.03704734891653061,0.007684905547648668,0.006834019441157579,0.004926824942231178,0.07760436832904816,0.037024956196546555,0.18921391665935516,0.1420063078403473,0.052932560443878174,0.05533204227685928,0.054977431893348694,0.4621039032936096,0.3427097797393799,0.5161057710647583,0.0018000411801040173,8.059665560722351e-06,0.0,0.0,0.0,0.0,0.0
279,0.04170355573296547,0.008677487261593342,0.007184039801359177,0.0063757565803825855,0.05865129828453064,0.03279879689216614,0.1642325222492218,0.17338985204696655,0.061156194657087326,0.09441548585891724,0.11480163037776947,0.35827359557151794,0.27336737513542175,0.4419703483581543,0.0004769482184201479,1.1373194865882397e-06,0.0,0.0,0.0,0.0,0.0
280,0.02548166923224926,0.006100024096667767,0.005389110650867224,0.004905104171484709,0.06812679022550583,0.027751196175813675,0.11447786539793015,0.1028161346912384,0.04571985453367233,0.05837774649262428,0.06785715371370316,0.4510563910007477,0.2678528428077698,0.28182485699653625,0.0013697678223252296,2.8828508220613003e-06,0.0,0.0,0.0,0.0,0.0
281,0.030483832582831383,0.005960604175925255,0.0055740647949278355,0.004363640211522579,0.058940693736076355,0.020587386563420296,0.10362590849399567,0.12260007858276367,0.039840929210186005,0.0732886865735054,0.0560319647192955,0.5739480257034302,0.16113725304603577,0.3265519142150879,0.0004453830770216882,3.624821601988515e-06,0.0,0.0,0.0,0.0,0.0
282,0.016897808760404587,0.0044904472306370735,0.004579712636768818,0.005209872964769602,0.05907372385263443,0.016710184514522552,0.08183100819587708,0.08133359998464584,0.028009001165628433,0.03406142443418503,0.05333045870065689,0.4754156768321991,0.15269064903259277,0.2712429463863373,1.166434958577156e-05,4.371104296296835e-06,0.0,0.0,0.0,0.0,0.0
283,0.03913257643580437,0.007443403359502554,0.00716450996696949,0.0031897996086627245,0.05287308618426323,0.03934760391712189,0.1528550535440445,0.14241422712802887,0.05820924788713455,0.059065721929073334,0.0271757785230875,0.35255253314971924,0.29200154542922974,0.4409172534942627,1.3159587979316711e-05,8.948845788836479e-07,0.0,0.0,0.0,0.0,0.0
284,0.025090105831623077,0.003625413402915001,0.002980573335662484,0.0038615313824266195,0.039797864854335785,0.011546717956662178,0.056981801986694336,0.06410646438598633,0.023984823375940323,0.046996619552373886,0.06012070178985596,0.30783388018608093,0.10912831872701645,0.15252837538719177,0.0008056062506511807,2.2364547476172447e-06,0.0,0.0,0.0,0.0,0.0
285,0.031059756875038147,0.006219420116394758,0.0044424585066735744,0.0061676762998104095,0.044349707663059235,0.008544575423002243,0.03549778088927269,0.0876472145318985,0.06460944563150406,0.056233566254377365,0.10237069427967072,0.43912696838378906,0.08921115100383759,0.09924361109733582,0.0006487772334367037,9.883660823106766e-07,0.0,0.0,0.0,0.0,0.0
286,0.03196045011281967,0.006300215609371662,0.005387500859797001,0.0036561989691108465,0.049729812890291214,0.03130147606134415,0.1535298228263855,0.12134143710136414,0.05037163197994232,0.06405387073755264,0.04634177312254906,0.38674527406692505,0.29108482599258423,0.430663526058197,0.0002527926117181778,3.560824552550912e-06,0.0,0.0,0.0,0.0,0.0005985221941955388
287,0.032939497381448746,0.0073936195112764835,0.005574398208409548,0.005115462467074394,0.053769346326589584,0.0312504805624485,0.15427684783935547,0.12888939678668976,0.05595432221889496,0.07581977546215057,0.06767358630895615,0.3494285047054291,0.2607205808162689,0.4486565589904785,8.218176662921906e-05,2.5122426450252533e-07,0.0,0.0,0.0,0.0,0.0
288,0.0444457083940506,0.007801680825650692,0.005790842231363058,0.007855810225009918,0.06103582680225372,0.020378736779093742,0.07594265788793564,0.19393466413021088,0.054734475910663605,0.05101390928030014,0.12967413663864136,0.4911233186721802,0.1578502357006073,0.16777396202087402,0.00020561221754178405,4.206027369946241e-06,0.0,0.0,0.0,0.0,0.0
289,0.03639617934823036,0.006428716238588095,0.004956034477800131,0.004844613838940859,0.07079926133155823,0.02954772301018238,0.09739360213279724,0.22226238250732422,0.0522780604660511,0.06431856751441956,0.05019388347864151,0.47321197390556335,0.21492046117782593,0.21707230806350708,0.003342827782034874,2.3741740733385086e-06,0.0,0.0,0.0,0.0,0.0
290,0.02297965995967388,0.004545312840491533,0.004234079271554947,0.0041273171082139015,0.05097069963812828,0.02038232609629631,0.08268654346466064,0.08657639473676682,0.02648157626390457,0.03820951282978058,0.048019520938396454,0.34623727202415466,0.17188334465026855,0.21685269474983215,0.00032912008464336395,3.490131348371506e-07,0.0,0.0,0.0,0.0,0.0
291,0.031236357986927032,0.005075519904494286,0.00339903449639678,0.00516732269898057,0.040040865540504456,0.00680688489228487,0.022915296256542206,0.12230729311704636,0.04056601971387863,0.075755275785923,0.056063272058963776,0.284837007522583,0.0872519388794899,0.045650381594896317,8.795992471277714e-06,2.396118361502886e-07,0.0,0.0,0.0,0.0,0.0
292,0.023135846480727196,0.004563184920698404,0.0041878726333379745,0.006065079942345619,0.04086224362254143,0.01014710683375597,0.021913256496191025,0.09071186184883118,0.02572145126760006,0.037014301866292953,0.057472482323646545,0.31006738543510437,0.08929217606782913,0.055755212903022766,0.0002943091676570475,1.1291122063994408e-06,0.0,0.0,0.0,0.0,0.0
293,0.02863054722547531,0.006869984325021505,0.004775269888341427,0.002692079171538353,0.020427370443940163,0.02261403761804104,0.12005621194839478,0.0878346636891365,0.053115226328372955,0.08000800758600235,0.03566231578588486,0.1748904585838318,0.15447071194648743,0.2631343603134155,4.634633660316467e-05,3.927620127797127e-06,0.0,0.0,0.0,0.0,0.0
294,0.02543937787413597,0.0038375030271708965,0.0031972085125744343,0.0028926439117640257,0.034816619008779526,0.010461184196174145,0.05396610498428345,0.062028668820858,0.02564307674765587,0.02950195223093033,0.026708880439400673,0.22700051963329315,0.1239849328994751,0.14457166194915771,0.0006116738077253103,1.9870931282639503e-06,0.0,0.0,0.0,0.0,0.0
295,0.03225290775299072,0.004586376249790192,0.003292984329164028,0.002868103561922908,0.025876406580209732,0.018577661365270615,0.09618089348077774,0.10689251124858856,0.028440319001674652,0.05600973963737488,0.026636376976966858,0.18048687279224396,0.1316845566034317,0.16063745319843292,0.0005833113100379705,1.222419086843729e-06,0.0,0.0,0.0,0.0,0.0
296,0.03235168755054474,0.005348161794245243,0.00474470155313611,0.006225175224244595,0.056757714599370956,0.020898235961794853,0.09958180040121078,0.09447428584098816,0.044184837490320206,0.05163031816482544,0.05264454334974289,0.37358295917510986,0.1436859667301178,0.24989664554595947,0.00035952962934970856,1.102406531572342e-05,0.0,0.0,0.0,0.0,0.0
297,0.03873492032289505,0.006294935941696167,0.004341841675341129,0.00450062844902277,0.05094655603170395,0.018508518114686012,0.07691166549921036,0.14262627065181732,0.037660274654626846,0.05819875746965408,0.051204927265644073,0.46662917733192444,0.18082639575004578,0.1707528680562973,0.000779374735429883,1.2682867236435413e-05,0.0,0.0,0.0,0.0,0.0
298,0.02540561929345131,0.003884383011609316,0.0027652562130242586,0.004171141888946295,0.04999539256095886,0.009063241071999073,0.03218083828687668,0.0891437828540802,0.02978571690618992,0.02924988977611065,0.05934210121631622,0.5637432336807251,0.08370848745107651,0.0723661333322525,0.0003774380311369896,1.6333069652318954e-07,0.0,0.0,0.0,0.0,0.0
299,0.030267514288425446,0.004645434208214283,0.003316798247396946,0.0036570157390087843,0.04089076444506645,0.014664088375866413,0.050550974905490875,0.10879094898700714,0.039328571408987045,0.035903964191675186,0.03409138321876526,0.43898308277130127,0.18649904429912567,0.1684962511062622,0.0008246582001447678,1.9889557734131813e-06,0.0,0.0,0.0,0.0,0.0
300,0.029459940269589424,0.005228784866631031,0.003721577813848853,0.003600012045353651,0.03857347369194031,0.01671159267425537,0.0546700581908226,0.0934617891907692,0.036972805857658386,0.0354672372341156,0.06468794494867325,0.2647596597671509,0.16053032875061035,0.12412804365158081,0.001099915592931211,6.740447133779526e-08,0.0,0.0,0.0,0.0,0.0
301,0.03491561487317085,0.007316573057323694,0.005934090353548527,0.006742747500538826,0.07197112590074539,0.030734306201338768,0.14687608182430267,0.12456627935171127,0.04509979486465454,0.07016534358263016,0.06139438971877098,0.7399274706840515,0.23292884230613708,0.3569455146789551,0.0008147940970957279,1.1372030712664127e-06,0.0,0.0,0.0,0.0,0.0
302,0.023307565599679947,0.00344579154625535,0.003036797745153308,0.00417591817677021,0.04423493519425392,0.009755102917551994,0.03739360719919205,0.06955510377883911,0.024180522188544273,0.02536177821457386,0.041949450969696045,0.4304824769496918,0.13697229325771332,0.07906525582075119,3.851833753287792e-05,1.4812685549259186e-06,0.0,0.0,0.0,0.0,0.0
303,0.032185617834329605,0.007498300634324551,0.006929146125912666,0.005050542298704386,0.04154355823993683,0.036266956478357315,0.14641247689723969,0.13962504267692566,0.04266158118844032,0.06909345090389252,0.05994090810418129,0.28609561920166016,0.2626846730709076,0.2964574992656708,0.00016940943896770477,3.732624463737011e-06,0.0,0.0,0.0,0.0,0.0
304,0.02354348637163639,0.005335930734872818,0.004249525256454945,0.004271472804248333,0.039027027785778046,0.021267304196953773,0.0753042921423912,0.10679105669260025,0.032070886343717575,0.06049864739179611,0.03905685618519783,0.29947417974472046,0.16336959600448608,0.1797381192445755,0.0005001149838790298,3.6961864680051804e-08,0.0,0.0,0.0,0.0,0.0
305,0.030056944116950035,0.005876447539776564,0.0037804783787578344,0.003914826083928347,0.06422585994005203,0.01380063034594059,0.0719342976808548,0.11608166992664337,0.04531494528055191,0.040810029953718185,0.04457518458366394,0.40355879068374634,0.12187998741865158,0.16938120126724243,0.0005865450948476791,1.5820842236280441e-06,0.0,0.0,0.0,0.0,0.0
306,0.02940797246992588,0.004725878592580557,0.003583417274057865,0.005433518439531326,0.06140519306063652,0.005942181684076786,0.01872146688401699,0.09580297768115997,0.029236432164907455,0.03137461096048355,0.06417594850063324,0.3735741376876831,0.05015595629811287,0.059027381241321564,0.00028894952265545726,4.812492989003658e-06,0.0,0.0,0.0,0.0,0.0
307,0.03915888071060181,0.00745916273444891,0.005584701430052519,0.007372077088803053,0.06060071289539337,0.01779858022928238,0.05246460437774658,0.1845267117023468,0.04577701538801193,0.07473981380462646,0.12078428268432617,0.42567241191864014,0.16904234886169434,0.17757569253444672,0.0007247162284329534,4.195841029286385e-06,0.0,0.0,0.0,0.0,0.0
308,0.03812049329280853,0.005937760230153799,0.004973382689058781,0.00582671957090497,0.05960534140467644,0.027303345501422882,0.09944308549165726,0.12425775825977325,0.03982023149728775,0.03884435445070267,0.07307835668325424,0.4753565192222595,0.19946569204330444,0.2653566598892212,0.0024405342992395163,5.00120222568512e-07,0.0,0.0,0.0,0.0,0.0
